2025-08-29 11:27:32,816 - INFO - Camera configuration has been adjusted!
2025-08-29 11:27:32,817 - INFO - Configuration successful!
2025-08-29 11:27:34,339 - INFO - Camera started
2025-08-29 11:27:34,366 - INFO - [359.81, -3.63, -3.19, 359.81, -3.63, -3.19, 359.81, -3.63, -3.19, 103.0, 15.0, 48228.0, 72.0, 6412.0, 0.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:34,899 - INFO - [0.0, -3.63, -3.31, 0.0, -3.63, -3.31, 0.0, -3.63, -3.31, 104.0, 15.0, 48228.0, 72.0, 6412.0, 0.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:35,148 - INFO - [0.25, -3.69, -3.38, 0.25, -3.69, -3.38, 0.25, -3.69, -3.38, 101.0, 14.0, 48228.0, 72.0, 6412.0, -95.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:35,254 - INFO - [1.75, -3.81, -3.44, 1.75, -3.81, -3.44, 1.75, -3.81, -3.44, 99.0, 14.0, 48228.0, 12.0, 6412.0, -165.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:35,359 - INFO - [4.06, -3.94, -3.25, 4.06, -3.94, -3.25, 4.06, -3.94, -3.25, 96.0, 12.0, 48228.0, 13.0, 6412.0, -232.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:35,417 - INFO - [5.38, -3.94, -3.31, 5.38, -3.94, -3.31, 5.38, -3.94, -3.31, 95.0, 11.0, 48228.0, 14.0, 6412.0, -268.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:35,521 - INFO - [7.5, -3.94, -3.38, 7.5, -3.94, -3.38, 7.5, -3.94, -3.38, 93.0, 10.0, 48228.0, 76.0, 6412.0, -331.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:35,626 - INFO - [9.94, -4.13, -3.06, 9.94, -4.13, -3.06, 9.94, -4.13, -3.06, 92.0, 16.0, 48228.0, 78.0, 6412.0, -404.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:35,729 - INFO - [12.44, -4.25, -2.94, 12.44, -4.25, -2.94, 12.44, -4.25, -2.94, 91.0, 24.0, 48228.0, 80.0, 6412.0, -482.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:35,787 - INFO - [14.19, -4.31, -2.94, 14.19, -4.31, -2.94, 14.19, -4.31, -2.94, 78.0, 18.0, 48228.0, 82.0, 6412.0, -527.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:35,891 - INFO - [17.31, -4.44, -3.0, 17.31, -4.44, -3.0, 17.31, -4.44, -3.0, 24.0, 24.0, 48228.0, 84.0, 6412.0, -609.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:35,998 - INFO - [19.63, -4.44, -2.94, 19.63, -4.44, -2.94, 19.63, -4.44, -2.94, 24.0, 24.0, 48228.0, 88.0, 6412.0, -690.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:36,103 - INFO - [22.06, -4.56, -2.81, 22.06, -4.56, -2.81, 22.06, -4.56, -2.81, 22.0, 27.0, 48228.0, 93.0, 6412.0, -769.0, 0.0, 3.0, 0.0, 0.0]
2025-08-29 11:27:36,160 - INFO - [23.13, -4.56, -2.81, 23.13, -4.56, -2.81, 23.13, -4.56, -2.81, 22.0, 27.0, 48228.0, 94.0, 6412.0, -813.0, 0.0, 3.0, 0.0, 0.0]
