2025-08-28 19:03:38,501 - INFO - Camera configuration has been adjusted!
2025-08-28 19:03:38,505 - INFO - Configuration successful!
2025-08-28 19:03:40,033 - INFO - Camera started
2025-08-28 19:03:40,115 - INFO - [359.56, -3.75, -2.44, 359.56, -3.75, -2.44, 359.56, -3.75, -2.44, 103.0, 15.0, 48228.0, 65.0, 809.0, -35214.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:40,697 - INFO - [359.56, -3.75, -2.44, 359.56, -3.75, -2.44, 359.56, -3.75, -2.44, 103.0, 15.0, 48228.0, 65.0, 809.0, -35214.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:40,938 - INFO - [359.56, -3.75, -2.44, 359.56, -3.75, -2.44, 359.56, -3.75, -2.44, 102.0, 15.0, 48228.0, 62.0, 809.0, -35262.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:41,062 - INFO - [359.38, -3.69, -2.31, 359.38, -3.69, -2.31, 359.38, -3.69, -2.31, 100.0, 15.0, 48228.0, 11.0, 809.0, -35332.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:41,187 - INFO - [357.69, -3.69, -2.56, 357.69, -3.69, -2.56, 357.69, -3.69, -2.56, 98.0, 218.0, 48228.0, 10.0, 809.0, -35417.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:41,311 - INFO - [354.88, -3.69, -2.69, 354.88, -3.69, -2.69, 354.88, -3.69, -2.69, 93.0, 220.0, 48228.0, 10.0, 809.0, -35505.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:41,435 - INFO - [352.38, -3.56, -2.75, 352.38, -3.56, -2.75, 352.38, -3.56, -2.75, 89.0, 223.0, 48228.0, 63.0, 809.0, -35586.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:41,559 - INFO - [349.88, -3.38, -2.81, 349.88, -3.38, -2.81, 349.88, -3.38, -2.81, 83.0, 225.0, 48228.0, 62.0, 809.0, -35664.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:41,682 - INFO - [347.69, -3.25, -2.88, 347.69, -3.25, -2.88, 347.69, -3.25, -2.88, 82.0, 237.0, 48228.0, 60.0, 809.0, -35746.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:41,807 - INFO - [345.25, -3.13, -2.81, 345.25, -3.13, -2.81, 345.25, -3.13, -2.81, 78.0, 241.0, 48228.0, 61.0, 809.0, -35834.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:41,932 - INFO - [342.75, -3.13, -2.75, 342.75, -3.13, -2.75, 342.75, -3.13, -2.75, 79.0, 243.0, 48228.0, 60.0, 809.0, -35926.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:42,056 - INFO - [340.13, -3.0, -3.0, 340.13, -3.0, -3.0, 340.13, -3.0, -3.0, 77.0, 244.0, 48228.0, 59.0, 809.0, -36012.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:42,181 - INFO - [337.5, -2.88, -3.06, 337.5, -2.88, -3.06, 337.5, -2.88, -3.06, 75.0, 203.0, 48228.0, 56.0, 809.0, -36100.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:42,305 - INFO - [334.81, -2.75, -3.06, 334.81, -2.75, -3.06, 334.81, -2.75, -3.06, 74.0, 179.0, 48228.0, 52.0, 809.0, -36182.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:42,429 - INFO - [332.0, -2.63, -3.13, 332.0, -2.63, -3.13, 332.0, -2.63, -3.13, 74.0, 163.0, 48228.0, 49.0, 809.0, -36260.0, 0.0, 3.0, 0.0, 0.0]
2025-08-28 19:03:42,553 - INFO - [329.81, -2.56, -3.19, 329.81, -2.56, -3.19, 329.81, -2.56, -3.19, 73.0, 140.0, 48228.0, 12.0, 809.0, -36341.0, 0.0, 3.0, 0.0, 0.0]
